poch: 1 [0/388729 (0%)]	Loss: 0.052230
Train Epoch: 44 [92160/388729 (24%)]	Loss: 0.076368
Train Epoch: 44 [102400/388729 (26%)]	Loss: 0.043313
Train Epoch: 44 [112640/388729 (29%)]	Loss: 0.033476
Train Epoch: 44 [122880/388729 (32%)]	Loss: 0.055347
Train Epoch: 44 [133120/388729 (34%)]	Loss: 0.074229
Train Epoch: 44 [143360/388729 (37%)]	Loss: 0.044706
Train Epoch: 44 [153600/388729 (39%)]	Loss: 0.040119
Train Epoch: 44 [163840/388729 (42%)]	Loss: 0.056049
Train Epoch: 44 [174080/388729 (45%)]	Loss: 0.043254
Train Epoch: 44 [184320/388729 (47%)]	Loss: 0.050277
Train Epoch: 44 [194560/388729 (50%)]	Loss: 0.044996
Train Epoch: 44 [204800/388729 (53%)]	Loss: 0.063346
Train Epoch: 44 [215040/388729 (55%)]	Loss: 0.044862
Train Epoch: 44 [225280/388729 (58%)]	Loss: 0.090195
Train Epoch: 44 [235520/388729 (61%)]	Loss: 0.035976
Train Epoch: 44 [245760/388729 (63%)]	Loss: 0.029883
Train Epoch: 44 [256000/388729 (66%)]	Loss: 0.059300
Train Epoch: 44 [266240/388729 (68%)]	Loss: 0.039428
Train Epoch: 44 [276480/388729 (71%)]	Loss: 0.044748
Train Epoch: 44 [286720/388729 (74%)]	Loss: 0.031442
Train Epoch: 44 [296960/388729 (76%)]	Loss: 0.087826
Train Epoch: 44 [307200/388729 (79%)]	Loss: 0.043977
Train Epoch: 44 [317440/388729 (82%)]	Loss: 0.048936
Train Epoch: 44 [327680/388729 (84%)]	Loss: 0.040155
Train Epoch: 44 [337920/388729 (87%)]	Loss: 0.045816
Train Epoch: 44 [348160/388729 (89%)]	Loss: 0.038729
Train Epoch: 44 [358400/388729 (92%)]	Loss: 0.079383
Train Epoch: 44 [368640/388729 (95%)]	Loss: 0.029318
Train Epoch: 44 [378880/388729 (97%)]	Loss: 0.049042

Validation set: Average loss: 0.0007, Accuracy: 3639/3870 (94%)

Train Epoch: 45 [0/388729 (0%)]	Loss: 0.035417
Train Epoch: 45 [10240/388729 (3%)]	Loss: 0.050564
Train Epoch: 45 [20480/388729 (5%)]	Loss: 0.026874
Train Epoch: 45 [30720/388729 (8%)]	Loss: 0.090262
Train Epoch: 45 [40960/388729 (11%)]	Loss: 0.057648
Train Epoch: 45 [51200/388729 (13%)]	Loss: 0.083437
Train Epoch: 45 [61440/388729 (16%)]	Loss: 0.080546
Train Epoch: 45 [71680/388729 (18%)]	Loss: 0.050747
Train Epoch: 45 [81920/388729 (21%)]	Loss: 0.077744
Train Epoch: 45 [92160/388729 (24%)]	Loss: 0.061656
Train Epoch: 45 [102400/388729 (26%)]	Loss: 0.050399
Train Epoch: 45 [112640/388729 (29%)]	Loss: 0.100423
Train Epoch: 45 [122880/388729 (32%)]	Loss: 0.056556
Train Epoch: 45 [133120/388729 (34%)]	Loss: 0.094009
Train Epoch: 45 [143360/388729 (37%)]	Loss: 0.057836
Train Epoch: 45 [153600/388729 (39%)]	Loss: 0.074016
Train Epoch: 45 [163840/388729 (42%)]	Loss: 0.101489
Train Epoch: 45 [174080/388729 (45%)]	Loss: 0.082917
Train Epoch: 45 [184320/388729 (47%)]	Loss: 0.089940
Train Epoch: 45 [194560/388729 (50%)]	Loss: 0.098732
Train Epoch: 45 [204800/388729 (53%)]	Loss: 0.073562
Train Epoch: 45 [215040/388729 (55%)]	Loss: 0.060952
Train Epoch: 45 [225280/388729 (58%)]	Loss: 0.039642
Train Epoch: 45 [235520/388729 (61%)]	Loss: 0.045761
Train Epoch: 45 [245760/388729 (63%)]	Loss: 0.055119
Train Epoch: 45 [256000/388729 (66%)]	Loss: 0.061026
Train Epoch: 45 [266240/388729 (68%)]	Loss: 0.054428
Train Epoch: 45 [276480/388729 (71%)]	Loss: 0.037646
Train Epoch: 45 [286720/388729 (74%)]	Loss: 0.069394
Train Epoch: 45 [296960/388729 (76%)]	Loss: 0.041145
Train Epoch: 45 [307200/388729 (79%)]	Loss: 0.107792
Train Epoch: 45 [317440/388729 (82%)]	Loss: 0.066860
Train Epoch: 45 [327680/388729 (84%)]	Loss: 0.035458
Train Epoch: 45 [337920/388729 (87%)]	Loss: 0.045717
Train Epoch: 45 [348160/388729 (89%)]	Loss: 0.051224
Train Epoch: 45 [358400/388729 (92%)]	Loss: 0.025536
Train Epoch: 45 [368640/388729 (95%)]	Loss: 0.020898
Train Epoch: 45 [378880/388729 (97%)]	Loss: 0.028792

Validation set: Average loss: 0.0008, Accuracy: 3616/3870 (93%)

Train Epoch: 46 [0/388729 (0%)]	Loss: 0.034510
Train Epoch: 46 [10240/388729 (3%)]	Loss: 0.062397
Train Epoch: 46 [20480/388729 (5%)]	Loss: 0.035725
Train Epoch: 46 [30720/388729 (8%)]	Loss: 0.038899
Train Epoch: 46 [40960/388729 (11%)]	Loss: 0.079376
Train Epoch: 46 [51200/388729 (13%)]	Loss: 0.098588
Train Epoch: 46 [61440/388729 (16%)]	Loss: 0.049517
Train Epoch: 46 [71680/388729 (18%)]	Loss: 0.053348
Train Epoch: 46 [81920/388729 (21%)]	Loss: 0.060116
Train Epoch: 46 [92160/388729 (24%)]	Loss: 0.053076
Train Epoch: 46 [102400/388729 (26%)]	Loss: 0.053076
Train Epoch: 46 [112640/388729 (29%)]	Loss: 0.043538
Train Epoch: 46 [122880/388729 (32%)]	Loss: 0.067440
Train Epoch: 46 [133120/388729 (34%)]	Loss: 0.105800
Train Epoch: 46 [143360/388729 (37%)]	Loss: 0.054948
Train Epoch: 46 [153600/388729 (39%)]	Loss: 0.052366
Train Epoch: 46 [163840/388729 (42%)]	Loss: 0.054409
Train Epoch: 46 [174080/388729 (45%)]	Loss: 0.092163
Train Epoch: 46 [184320/388729 (47%)]	Loss: 0.065904
Train Epoch: 46 [194560/388729 (50%)]	Loss: 0.065123
Train Epoch: 46 [204800/388729 (53%)]	Loss: 0.025625
Train Epoch: 46 [215040/388729 (55%)]	Loss: 0.044126
Train Epoch: 46 [225280/388729 (58%)]	Loss: 0.075987
Train Epoch: 46 [235520/388729 (61%)]	Loss: 0.056282
Train Epoch: 46 [245760/388729 (63%)]	Loss: 0.045129
Train Epoch: 46 [256000/388729 (66%)]	Loss: 0.083160
Train Epoch: 46 [266240/388729 (68%)]	Loss: 0.057360
Train Epoch: 46 [276480/388729 (71%)]	Loss: 0.035746
Train Epoch: 46 [286720/388729 (74%)]	Loss: 0.084340
Train Epoch: 46 [296960/388729 (76%)]	Loss: 0.034515
Train Epoch: 46 [307200/388729 (79%)]	Loss: 0.031286
Train Epoch: 46 [317440/388729 (82%)]	Loss: 0.039122
Train Epoch: 46 [327680/388729 (84%)]	Loss: 0.034693
Train Epoch: 46 [337920/388729 (87%)]	Loss: 0.046476
Train Epoch: 46 [348160/388729 (89%)]	Loss: 0.048281
Train Epoch: 46 [358400/388729 (92%)]	Loss: 0.035296
Train Epoch: 46 [368640/388729 (95%)]	Loss: 0.042296
Train Epoch: 46 [378880/388729 (97%)]	Loss: 0.045566

Validation set: Average loss: 0.0008, Accuracy: 3618/3870 (93%)

Train Epoch: 47 [0/388729 (0%)]	Loss: 0.072063
Train Epoch: 47 [10240/388729 (3%)]	Loss: 0.095103
Train Epoch: 47 [20480/388729 (5%)]	Loss: 0.053355
Train Epoch: 47 [30720/388729 (8%)]	Loss: 0.038223
Train Epoch: 47 [40960/388729 (11%)]	Loss: 0.036797
Train Epoch: 47 [51200/388729 (13%)]	Loss: 0.079699
Train Epoch: 47 [61440/388729 (16%)]	Loss: 0.059662
Train Epoch: 47 [71680/388729 (18%)]	Loss: 0.038275
Train Epoch: 47 [81920/388729 (21%)]	Loss: 0.058658
Train Epoch: 47 [92160/388729 (24%)]	Loss: 0.084462
Train Epoch: 47 [102400/388729 (26%)]	Loss: 0.048449
Train Epoch: 47 [112640/388729 (29%)]	Loss: 0.056773
Train Epoch: 47 [122880/388729 (32%)]	Loss: 0.100924
Train Epoch: 47 [133120/388729 (34%)]	Loss: 0.064346
Train Epoch: 47 [143360/388729 (37%)]	Loss: 0.039770
Train Epoch: 47 [153600/388729 (39%)]	Loss: 0.047579
Train Epoch: 47 [163840/388729 (42%)]	Loss: 0.048469
Train Epoch: 47 [174080/388729 (45%)]	Loss: 0.050098
Train Epoch: 47 [184320/388729 (47%)]	Loss: 0.039015
Train Epoch: 47 [194560/388729 (50%)]	Loss: 0.078784
Train Epoch: 47 [204800/388729 (53%)]	Loss: 0.095936
Train Epoch: 47 [215040/388729 (55%)]	Loss: 0.033414
Train Epoch: 47 [225280/388729 (58%)]	Loss: 0.065012
Train Epoch: 47 [235520/388729 (61%)]	Loss: 0.049121
Train Epoch: 47 [245760/388729 (63%)]	Loss: 0.066488
Train Epoch: 47 [256000/388729 (66%)]	Loss: 0.050736
Train Epoch: 47 [266240/388729 (68%)]	Loss: 0.039353
Train Epoch: 47 [276480/388729 (71%)]	Loss: 0.052082
Train Epoch: 47 [286720/388729 (74%)]	Loss: 0.056835
Train Epoch: 47 [296960/388729 (76%)]	Loss: 0.025561
Train Epoch: 47 [307200/388729 (79%)]	Loss: 0.046236
Train Epoch: 47 [317440/388729 (82%)]	Loss: 0.046349
Train Epoch: 47 [327680/388729 (84%)]	Loss: 0.044900
Train Epoch: 47 [337920/388729 (87%)]	Loss: 0.043669
Train Epoch: 47 [348160/388729 (89%)]	Loss: 0.042009
Train Epoch: 47 [358400/388729 (92%)]	Loss: 0.024626
Train Epoch: 47 [368640/388729 (95%)]	Loss: 0.052828
Train Epoch: 47 [378880/388729 (97%)]	Loss: 0.036201

Validation set: Average loss: 0.0007, Accuracy: 3625/3870 (94%)

Train Epoch: 48 [0/388729 (0%)]	Loss: 0.044643
Train Epoch: 48 [10240/388729 (3%)]	Loss: 0.070063
Train Epoch: 48 [20480/388729 (5%)]	Loss: 0.067281
Train Epoch: 48 [30720/388729 (8%)]	Loss: 0.069332
Train Epoch: 48 [40960/388729 (11%)]	Loss: 0.143335
Train Epoch: 48 [51200/388729 (13%)]	Loss: 0.058623
Train Epoch: 48 [61440/388729 (16%)]	Loss: 0.078388
Train Epoch: 48 [71680/388729 (18%)]	Loss: 0.056393
Train Epoch: 48 [81920/388729 (21%)]	Loss: 0.043565
Train Epoch: 48 [92160/388729 (24%)]	Loss: 0.084945
Train Epoch: 48 [102400/388729 (26%)]	Loss: 0.075057
Train Epoch: 48 [112640/388729 (29%)]	Loss: 0.051833
Train Epoch: 48 [122880/388729 (32%)]	Loss: 0.109039
Train Epoch: 48 [133120/388729 (34%)]	Loss: 0.102612
Train Epoch: 48 [143360/388729 (37%)]	Loss: 0.056605
Train Epoch: 48 [153600/388729 (39%)]	Loss: 0.060761
Train Epoch: 48 [163840/388729 (42%)]	Loss: 0.092365
Train Epoch: 48 [174080/388729 (45%)]	Loss: 0.046870
Train Epoch: 48 [184320/388729 (47%)]	Loss: 0.055217
Train Epoch: 48 [194560/388729 (50%)]	Loss: 0.035846
Train Epoch: 48 [204800/388729 (53%)]	Loss: 0.075597
Train Epoch: 48 [215040/388729 (55%)]	Loss: 0.049524
Train Epoch: 48 [225280/388729 (58%)]	Loss: 0.050988
Train Epoch: 48 [235520/388729 (61%)]	Loss: 0.053117
Train Epoch: 48 [245760/388729 (63%)]	Loss: 0.050447
Train Epoch: 48 [256000/388729 (66%)]	Loss: 0.052579
Train Epoch: 48 [266240/388729 (68%)]	Loss: 0.038959
Train Epoch: 48 [276480/388729 (71%)]	Loss: 0.052043
Train Epoch: 48 [286720/388729 (74%)]	Loss: 0.048666
Train Epoch: 48 [296960/388729 (76%)]	Loss: 0.029928
Train Epoch: 48 [307200/388729 (79%)]	Loss: 0.033256
Train Epoch: 48 [317440/388729 (82%)]	Loss: 0.041171
Train Epoch: 48 [327680/388729 (84%)]	Loss: 0.053980
Train Epoch: 48 [337920/388729 (87%)]	Loss: 0.054112
Train Epoch: 48 [348160/388729 (89%)]	Loss: 0.038784
Train Epoch: 48 [358400/388729 (92%)]	Loss: 0.039234
Train Epoch: 48 [368640/388729 (95%)]	Loss: 0.062084
Train Epoch: 48 [378880/388729 (97%)]	Loss: 0.038132

Validation set: Average loss: 0.0007, Accuracy: 3625/3870 (94%)

Train Epoch: 49 [0/388729 (0%)]	Loss: 0.045607
Train Epoch: 49 [10240/388729 (3%)]	Loss: 0.040138
Train Epoch: 49 [20480/388729 (5%)]	Loss: 0.049771
Train Epoch: 49 [30720/388729 (8%)]	Loss: 0.042345
Train Epoch: 49 [40960/388729 (11%)]	Loss: 0.066419
Train Epoch: 49 [51200/388729 (13%)]	Loss: 0.075483
Train Epoch: 49 [61440/388729 (16%)]	Loss: 0.074180
Train Epoch: 49 [71680/388729 (18%)]	Loss: 0.112404
Train Epoch: 49 [81920/388729 (21%)]	Loss: 0.070033
Train Epoch: 49 [92160/388729 (24%)]	Loss: 0.070003
Train Epoch: 49 [102400/388729 (26%)]	Loss: 0.078903
Train Epoch: 49 [112640/388729 (29%)]	Loss: 0.040999
Train Epoch: 49 [122880/388729 (32%)]	Loss: 0.091192
Train Epoch: 49 [133120/388729 (34%)]	Loss: 0.074673
Train Epoch: 49 [143360/388729 (37%)]	Loss: 0.077580
Train Epoch: 49 [153600/388729 (39%)]	Loss: 0.046398
Train Epoch: 49 [163840/388729 (42%)]	Loss: 0.075840
Train Epoch: 49 [174080/388729 (45%)]	Loss: 0.052139
Train Epoch: 49 [184320/388729 (47%)]	Loss: 0.029664
Train Epoch: 49 [194560/388729 (50%)]	Loss: 0.086892
Train Epoch: 49 [204800/388729 (53%)]	Loss: 0.054123
Train Epoch: 49 [215040/388729 (55%)]	Loss: 0.048112
Train Epoch: 49 [225280/388729 (58%)]	Loss: 0.035511
Train Epoch: 49 [235520/388729 (61%)]	Loss: 0.057697
Train Epoch: 49 [245760/388729 (63%)]	Loss: 0.018798
Train Epoch: 49 [256000/388729 (66%)]	Loss: 0.069172
Train Epoch: 49 [266240/388729 (68%)]	Loss: 0.019464
Train Epoch: 49 [276480/388729 (71%)]	Loss: 0.046726
Train Epoch: 49 [286720/388729 (74%)]	Loss: 0.036424
Train Epoch: 49 [296960/388729 (76%)]	Loss: 0.063202
Train Epoch: 49 [307200/388729 (79%)]	Loss: 0.065141
Train Epoch: 49 [317440/388729 (82%)]	Loss: 0.041970
Train Epoch: 49 [327680/388729 (84%)]	Loss: 0.054098
Train Epoch: 49 [337920/388729 (87%)]	Loss: 0.061644
Train Epoch: 49 [348160/388729 (89%)]	Loss: 0.095037
Train Epoch: 49 [358400/388729 (92%)]	Loss: 0.072709
Train Epoch: 49 [368640/388729 (95%)]	Loss: 0.030437
Train Epoch: 49 [378880/388729 (97%)]	Loss: 0.051018

Validation set: Average loss: 0.0008, Accuracy: 3625/3870 (94%)

Train Epoch: 50 [0/388729 (0%)]	Loss: 0.063614
Train Epoch: 50 [10240/388729 (3%)]	Loss: 0.036254
Train Epoch: 50 [20480/388729 (5%)]	Loss: 0.047954
Train Epoch: 50 [30720/388729 (8%)]	Loss: 0.035817
Train Epoch: 50 [40960/388729 (11%)]	Loss: 0.055088
Train Epoch: 50 [51200/388729 (13%)]	Loss: 0.041777
Train Epoch: 50 [61440/388729 (16%)]	Loss: 0.050886
Train Epoch: 50 [71680/388729 (18%)]	Loss: 0.097021
Train Epoch: 50 [81920/388729 (21%)]	Loss: 0.066297
Train Epoch: 50 [92160/388729 (24%)]	Loss: 0.099143
Train Epoch: 50 [102400/388729 (26%)]	Loss: 0.056738
Train Epoch: 50 [112640/388729 (29%)]	Loss: 0.045474
Train Epoch: 50 [122880/388729 (32%)]	Loss: 0.050695
Train Epoch: 50 [133120/388729 (34%)]	Loss: 0.078039
Train Epoch: 50 [143360/388729 (37%)]	Loss: 0.035885
Train Epoch: 50 [153600/388729 (39%)]	Loss: 0.050304
Train Epoch: 50 [163840/388729 (42%)]	Loss: 0.066941
Train Epoch: 50 [174080/388729 (45%)]	Loss: 0.037697
Train Epoch: 50 [184320/388729 (47%)]	Loss: 0.067932
Train Epoch: 50 [194560/388729 (50%)]	Loss: 0.040983
Train Epoch: 50 [204800/388729 (53%)]	Loss: 0.061099
Train Epoch: 50 [215040/388729 (55%)]	Loss: 0.051799
Train Epoch: 50 [225280/388729 (58%)]	Loss: 0.057292
Train Epoch: 50 [235520/388729 (61%)]	Loss: 0.039943
Train Epoch: 50 [245760/388729 (63%)]	Loss: 0.052957
Train Epoch: 50 [256000/388729 (66%)]	Loss: 0.050695
Train Epoch: 50 [266240/388729 (68%)]	Loss: 0.031975
Train Epoch: 50 [276480/388729 (71%)]	Loss: 0.029293
Train Epoch: 50 [286720/388729 (74%)]	Loss: 0.040638
Train Epoch: 50 [296960/388729 (76%)]	Loss: 0.044334
Train Epoch: 50 [307200/388729 (79%)]	Loss: 0.024553
Train Epoch: 50 [317440/388729 (82%)]	Loss: 0.047194
Train Epoch: 50 [327680/388729 (84%)]	Loss: 0.038703
Train Epoch: 50 [337920/388729 (87%)]	Loss: 0.050950
Train Epoch: 50 [348160/388729 (89%)]	Loss: 0.054177
Train Epoch: 50 [358400/388729 (92%)]	Loss: 0.047404
Train Epoch: 50 [368640/388729 (95%)]	Loss: 0.049841
Train Epoch: 50 [378880/388729 (97%)]	Loss: 0.039411

Validation set: Average loss: 0.0008, Accuracy: 3602/3870 (93%)
